"Dispatch Number","Dispatch Date","Source Store","Destination Store",Status,"Product Name",Category,Vendor,Barcode,"Unit Price",Quantity
DSP-20260303-BC3C03,"2026-03-03 15:32:31",OFFICE,SHOWROOM,Delivered,"SILK BATIK 3PIECE - NU1-33",,NU1--NURJAHAN,N/A,"1,450.00",1
DSP-20260303-A258FA,"2026-03-03 15:31:13",OFFICE,SHOWROOM,Delivered,"SILK BATIK 3PIECE - NU1-26",,NU1--NURJAHAN,N/A,"1,450.00",1
DSP-20260303-A258FA,"2026-03-03 15:31:13",OFFICE,SHOWROOM,Delivered,"SILK BATIK 3PIECE - NU1-26",,NU1--NURJAHAN,N/A,"1,450.00",1
DSP-20260303-50AB34,"2026-03-03 15:26:50",OFFICE,SHOWROOM,Delivered,"DESHI JOYPURI 3PIECE - FA1-8",,"FA1-FASHION 3PIECE",N/A,"1,500.00",1
DSP-20260303-50AB34,"2026-03-03 15:26:50",OFFICE,SHOWROOM,Delivered,"DESHI JOYPURI 3PIECE - FA1-7",,"FA1-FASHION 3PIECE",N/A,"1,500.00",1
DSP-20260303-C0F515,"2026-03-03 15:22:52",OFFICE,SHOWROOM,Delivered,"DESHI JOYPURI 3PIECE - FA1-5",,"FA1-FASHION 3PIECE",N/A,"1,500.00",1
DSP-20260303-C0F515,"2026-03-03 15:22:52",OFFICE,SHOWROOM,Delivered,"DESHI JOYPURI 3PIECE - FA1-6",,"FA1-FASHION 3PIECE",N/A,"1,500.00",1
DSP-20260303-8FD2B9,"2026-03-03 15:20:36",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-36",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260303-8FD2B9,"2026-03-03 15:20:36",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK 3PIECE - DE1-36",,"DE1--DESHIO FACTORY",N/A,"1,150.00",1
DSP-20260303-E98CD6,"2026-03-03 15:17:56",OFFICE,SHOWROOM,Delivered,"DESHIO BLOCK SAREE - 2",,"DE1--DESHIO FACTORY",N/A,"1,600.00",1
DSP-20260303-C8E5ED,"2026-03-03 15:03:41",OFFICE,SHOWROOM,Delivered,"HATER KAJER 3PIECE - NU1-43",,NU1--NURJAHAN,N/A,"1,650.00",1
DSP-20260303-BDE33F,"2026-03-03 15:01:00",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260303-BDE33F,"2026-03-03 15:01:00",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260303-BDE33F,"2026-03-03 15:01:00",OFFICE,SHOWROOM,Delivered,"DESHIO BEXI COTTON 3PIECE - DE1-5",,"DE1--DESHIO FACTORY",N/A,"1,850.00",1
DSP-20260303-2B511F,"2026-03-03 14:42:11",OFFICE,SHOWROOM,Delivered,"TRAVEL BAG - SO1-11",,SO1--SOWDAGOR,N/A,"1,450.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-94",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-94",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-95",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-95",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-96",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-96",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-97",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-97",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-98",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-98",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-99",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-99",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
DSP-20260303-E03722,"2026-03-03 14:38:56",OFFICE,SHOWROOM,In_transit,"JAMDANI SAREE - SU1-100",,"SU1--SUHAIB JAMDANI HOUSE",N/A,"1,800.00",1
